22.01.2019 RGB-PI Database for FBA 0.2.97.44 (0.197) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

tazzmang 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tazzmang2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tbowl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tbowla 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tbowlj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tbowlp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tceptor 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tceptor2 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tcobra2 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tcobra2u 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdfever 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdfever2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdfeverj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdpgal 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragon 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragon1 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragon2 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragon2a 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragon3h 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tdragonb 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
teddybb 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
teddybbo 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
teddybbobl 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tekipaki 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tekipakit 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
teljan 1920 240 59.597100 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tengai 1920 224 59.900000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tengaij 1920 224 59.900000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
terracre 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
terracrea 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
terracren 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
terracreo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
terraf 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
terrafb 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
terrafj 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
terrafjb 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
terrafu 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrbx 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris1d 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris2 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris2d 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetris3d 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisp2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisp2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisp2ja 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrisse 1920 192 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrist 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrista 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetristh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tetrsark 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tgm2 1920 240 61.681173 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tgm2p 1920 240 61.681173 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tharrier 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tharrieru 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thedeep 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theend 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theends 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theglad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
theglad100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
theglad101 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thegladpcb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
theglob 1920 236 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theglob2 1920 236 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theglob3 1920 236 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theglobp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thehustl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thehustlj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thepit 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thepitj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thepitm 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thepitu1 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thepitu2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
theroes 1920 224 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thetogyu 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndblst 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thndrbld 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndrbld1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndrbldd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndrx2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndrx2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndrx2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndzone 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndzone4 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndzonea 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thndzonej 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thoop 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thoop2 1920 240 59.240000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thoop2a 1920 240 59.240000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderj 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderja 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderl 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
thunderx 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderxa 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderxb 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thunderxj 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thundfox 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thundfoxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
thundfoxu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tigerh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tigerhb1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tigerhb2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tigerhb3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tigerhj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tigeroad 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tigeroadb 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tigeroadb2 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tigeroadu 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
timefgtr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timelimt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timeplt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timeplta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timepltc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timescan 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timescan1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timesold 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timesold1 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
timesupd 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
timetunl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tinstar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tinstar2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tiptop 1920 224 59.999408 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
titanpac 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tkdensho 1920 240 57.445800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tkdenshoa 1920 240 57.445800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tknight 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmht 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmht22pe 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmht24pe 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmht2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmht2pa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmhta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmhtb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt22pu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt2pj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnt2po 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmnti 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmntia 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmntj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmntu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmntua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tmntub 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tndrcade 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tndrcadej 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnextspc 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnextspc2 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnextspcj 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnk3 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnk3j 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tnzs 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzsj 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzsjo 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzso 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzsoa 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzsop 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tnzsuo 1920 224 59.150000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
todruaga 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
todruagao 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
todruagas 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toki 1920 224 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tokia 1920 224 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tokib 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tokio 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokiob 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokioo 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokiou 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokip 1920 224 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tokisens 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokisensa 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tokiu 1920 224 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tokiua 1920 224 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toobin 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toobin1 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toobin2 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toobin2e 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toobine 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
toobing 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
topgunbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
topgunr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tophuntr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tophuntrh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toppyrap 1920 224 57.500000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
topsecrt 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
topspeed 1920 240 60.053200 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
topspeedu 1920 240 60.053200 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toramich 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toride2g 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toride2gg 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toride2gk 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toride2j 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tornado1 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toryumon 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
totc 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toto 1920 224 57.500000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
touchgo 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
touchgoe 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
touchgok 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
touchgon 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrun 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrun1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrun3 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrun3d 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrund 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrunj 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrunj1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrunj1d 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toutrunjd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
toypop 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tp84 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tp84a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tp84b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tpgolf 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trackfld 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trackfldc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trackfldnz 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trally 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tranqgun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
transfrm 1920 192 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
travrusa 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
travrusab 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trckydoc 1920 224 55.720000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trckydoca 1920 224 55.720000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
treahunt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tricktrp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trigon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trikitri 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
triothep 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
triothepj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
triplep 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
triplepa 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
triplfun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tripool 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tripoola 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
troangel 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trojan 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trojana 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trojanb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trojanj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trojanr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trophyh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trstar 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trstarj 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trstaro 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
trstaroj 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
truxton 1920 240 57.613169 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
truxton2 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trvgns 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trvmstr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trvmstra 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trvmstrb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
trvmstrc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tsamurai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tsamurai2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tsamuraih 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tshingen 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tshingena 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tst_galx 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ttfitter 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ttmahjng 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tturf 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tturfu 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tubeit 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tumbleb 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tumbleb2 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tumblep 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tumblepj 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turbo 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turboa 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbob 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbobl 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turboc 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbod 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbofrc 1920 240 61.310000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbofrco 1920 240 61.310000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turbofrcu 1920 240 61.310000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turfmast 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turkhunt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turpin 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turpins 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turtles 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
turtship 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turtshipj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turtshipk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turtshipkn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
turtshipko 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tutankhm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tutankhms 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
twcup90 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90a 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90b 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90b1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90b2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90b3 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90b4 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90ba 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
twcup90bb 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
